Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
1,1708690457965,23/02/2024 12:14:17,1708694057965,1,23/02/2024 14:14:17,143587,31,questionnaire-qeou,,35453078,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,0,WELCOME,5,Stroop ,,,,,5,,BEGIN,,,,,
2,1708690478859,23/02/2024 12:14:38,1708694078859,1,23/02/2024 14:14:38,143587,31,questionnaire-qeou,,35453078,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,0,WELCOME,5,Stroop ,,,,,5,,END,,,,,
END OF FILE
