Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,Congruency,Practice
18,1711049806058,21/03/2024 19:36:46,1711049805353,1,21/03/2024 20:36:45,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,9,8,2,Screen 2,buttona,response_keyboard,1000,,,red,1,0,1,0,,,,,,Practice Trials,BLUEred.jpg,blue,0,1
19,1711049806845,21/03/2024 19:36:46,1711049806141,1,21/03/2024 20:36:46,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,10,9,1,Screen 1,fixation,fixation,501.7400000000489,,,,,0,1,0,,,,,,Practice Trials,GREENblue.jpg,green,0,1
20,1711049809135,21/03/2024 19:36:49,1711049808435,1,21/03/2024 20:36:48,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,10,9,2,Screen 2,buttonb,response_keyboard,2280,,,green,1,1,0,0,,,,,,Practice Trials,GREENblue.jpg,green,0,1
21,1711049809931,21/03/2024 19:36:49,1711049809223,1,21/03/2024 20:36:49,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,11,10,1,Screen 1,fixation,fixation,501.4200000000419,,,,,0,1,0,,,,,,Practice Trials,GREENred.jpg,green,0,1
22,1711049810710,21/03/2024 19:36:50,1711049809999,1,21/03/2024 20:36:49,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,11,10,2,Screen 2,buttonb,response_keyboard,763,,,green,1,1,0,0,,,,,,Practice Trials,GREENred.jpg,green,0,1
23,1711049811506,21/03/2024 19:36:51,1711049810790,1,21/03/2024 20:36:50,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,12,11,1,Screen 1,fixation,fixation,499.72000000003027,,,,,0,1,0,,,,,,Practice Trials,GREENgreen.jpg,green,1,1
24,1711049812327,21/03/2024 19:36:52,1711049811609,1,21/03/2024 20:36:51,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,12,11,2,Screen 2,buttonb,response_keyboard,807,,,green,1,1,0,0,,,,,,Practice Trials,GREENgreen.jpg,green,1,1
25,1711049813102,21/03/2024 19:36:53,1711049812391,1,21/03/2024 20:36:52,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,13,12,1,Screen 1,fixation,fixation,499.71999999997206,,,,,0,1,0,,,,,,Practice Trials,YELLOWblue.jpg,yellow,0,1
26,1711049814433,21/03/2024 19:36:54,1711049813711,1,21/03/2024 20:36:53,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,13,12,2,Screen 2,buttona,response_keyboard,1311,,,yellow,1,1,0,0,,,,,,Practice Trials,YELLOWblue.jpg,yellow,0,1
27,1711049815215,21/03/2024 19:36:55,1711049814507,1,21/03/2024 20:36:54,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,14,13,1,Screen 1,fixation,fixation,499.72000000003027,,,,,0,1,0,,,,,,Practice Trials,YELLOWyellow.jpg,yellow,1,1
28,1711049816615,21/03/2024 19:36:56,1711049815897,1,21/03/2024 20:36:55,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,14,13,2,Screen 2,buttona,response_keyboard,1375,,,yellow,1,1,0,0,,,,,,Practice Trials,YELLOWyellow.jpg,yellow,1,1
29,1711049817404,21/03/2024 19:36:57,1711049816691,1,21/03/2024 20:36:56,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,15,14,1,Screen 1,fixation,fixation,499.71999999997206,,,,,0,1,0,,,,,,Practice Trials,REDgreen.jpg,red,0,1
30,1711049818260,21/03/2024 19:36:58,1711049817551,1,21/03/2024 20:36:57,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,15,14,2,Screen 2,buttona,response_keyboard,845,,,red,1,1,0,0,,,,,,Practice Trials,REDgreen.jpg,red,0,1
31,1711049819045,21/03/2024 19:36:59,1711049818340,1,21/03/2024 20:36:58,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,16,15,1,Screen 1,fixation,fixation,499.72000000003027,,,,,0,1,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
32,1711049819919,21/03/2024 19:36:59,1711049819214,1,21/03/2024 20:36:59,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,16,15,2,Screen 2,buttonb,response_keyboard,861,,,blue,1,1,0,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
33,1711049828332,21/03/2024 19:37:08,1711049827634,1,21/03/2024 20:37:07,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,17,1,1,Screen 1,button,continue_button,8118,,,,,0,1,0,,,,,,Score,,,,
34,1711049873157,21/03/2024 19:37:53,1711049872425,1,21/03/2024 20:37:52,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,18,1,1,Screen 1,advancementZone,continue_button,44775,,,,,0,1,0,,,,,,Ready.0,,,,
35,1711049873623,21/03/2024 19:37:53,1711049872908,1,21/03/2024 20:37:52,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,96,1,1,Screen 1,fixation,fixation,499.7399999999907,,,,,0,1,0,,,,,1,Trials,REDred.jpg,red,1,0
36,1711049874620,21/03/2024 19:37:54,1711049873908,1,21/03/2024 20:37:53,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,96,1,2,Screen 2,buttona,response_keyboard,989,,,red,1,1,0,0,,,,,1,Trials,REDred.jpg,red,1,0
37,1711049875116,21/03/2024 19:37:55,1711049874393,1,21/03/2024 20:37:54,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,38,2,1,Screen 1,fixation,fixation,499.71999999997206,,,,,0,1,0,,,,,1,Trials,GREENyellow.jpg,green,0,0
38,1711049876508,21/03/2024 19:37:56,1711049875793,1,21/03/2024 20:37:55,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,38,2,2,Screen 2,buttonb,response_keyboard,1394,,,green,1,1,0,0,,,,,1,Trials,GREENyellow.jpg,green,0,0
39,1711049876990,21/03/2024 19:37:56,1711049876276,1,21/03/2024 20:37:56,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,74,3,1,Screen 1,fixation,fixation,499.3999999999651,,,,,0,1,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
40,1711049877968,21/03/2024 19:37:57,1711049877252,1,21/03/2024 20:37:57,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,74,3,2,Screen 2,buttonb,response_keyboard,965,,,green,1,1,0,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
41,1711049878460,21/03/2024 19:37:58,1711049877743,1,21/03/2024 20:37:57,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,57,4,1,Screen 1,fixation,fixation,499.71999999997206,,,,,0,1,0,,,,,1,Trials,REDred.jpg,red,1,0
42,1711049879266,21/03/2024 19:37:59,1711049878541,1,21/03/2024 20:37:58,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,57,4,2,Screen 2,buttona,response_keyboard,789,,,red,1,1,0,0,,,,,1,Trials,REDred.jpg,red,1,0
43,1711049879737,21/03/2024 19:37:59,1711049879026,1,21/03/2024 20:37:59,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,51,5,1,Screen 1,fixation,fixation,499.20000000001164,,,,,0,1,0,,,,,1,Trials,BLUEgreen.jpg,blue,0,0
44,1711049881111,21/03/2024 19:38:01,1711049880405,1,21/03/2024 20:38:00,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,51,5,2,Screen 2,buttonb,response_keyboard,1369,,,blue,1,1,0,0,,,,,1,Trials,BLUEgreen.jpg,blue,0,0
45,1711049881609,21/03/2024 19:38:01,1711049880893,1,21/03/2024 20:38:00,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,66,6,1,Screen 1,fixation,fixation,501.11999999999534,,,,,0,1,0,,,,,1,Trials,YELLOWred.jpg,yellow,0,0
46,1711049882539,21/03/2024 19:38:02,1711049881811,1,21/03/2024 20:38:01,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,66,6,2,Screen 2,buttona,response_keyboard,909,,,yellow,1,1,0,0,,,,,1,Trials,YELLOWred.jpg,yellow,0,0
47,1711049883016,21/03/2024 19:38:03,1711049882309,1,21/03/2024 20:38:02,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,42,7,1,Screen 1,fixation,fixation,499.71999999997206,,,,,0,1,0,,,,,1,Trials,BLUEred.jpg,blue,0,0
48,1711049884294,21/03/2024 19:38:04,1711049883568,1,21/03/2024 20:38:03,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,42,7,2,Screen 2,buttonb,response_keyboard,1251,,,blue,1,1,0,0,,,,,1,Trials,BLUEred.jpg,blue,0,0
49,1711049884771,21/03/2024 19:38:04,1711049884060,1,21/03/2024 20:38:04,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,104,8,1,Screen 1,fixation,fixation,499.72000000003027,,,,,0,1,0,,,,,1,Trials,REDred.jpg,red,1,0
50,1711049885529,21/03/2024 19:38:05,1711049884811,1,21/03/2024 20:38:04,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,104,8,2,Screen 2,buttona,response_keyboard,740,,,red,1,1,0,0,,,,,1,Trials,REDred.jpg,red,1,0
51,1711049886014,21/03/2024 19:38:06,1711049885309,1,21/03/2024 20:38:05,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,72,9,1,Screen 1,fixation,fixation,499.71999999997206,,,,,0,1,0,,,,,1,Trials,REDred.jpg,red,1,0
52,1711049886852,21/03/2024 19:38:06,1711049886139,1,21/03/2024 20:38:06,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,72,9,2,Screen 2,buttona,response_keyboard,821,,,red,1,1,0,0,,,,,1,Trials,REDred.jpg,red,1,0
53,1711049887339,21/03/2024 19:38:07,1711049886627,1,21/03/2024 20:38:06,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,117,10,1,Screen 1,fixation,fixation,499.71999999997206,,,,,0,1,0,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
54,1711049888376,21/03/2024 19:38:08,1711049887625,1,21/03/2024 20:38:07,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,117,10,2,Screen 2,buttona,response_keyboard,988,,,yellow,1,1,0,0,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
55,1711049888818,21/03/2024 19:38:08,1711049888109,1,21/03/2024 20:38:08,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,79,11,1,Screen 1,fixation,fixation,499.72000000003027,,,,,0,1,0,,,,,1,Trials,REDyellow.jpg,red,0,0
56,1711049889294,21/03/2024 19:38:09,1711049888584,1,21/03/2024 20:38:08,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,79,11,2,Screen 2,buttona,response_keyboard,468,,,red,1,1,0,0,,,,,1,Trials,REDyellow.jpg,red,0,0
57,1711049889790,21/03/2024 19:38:09,1711049889076,1,21/03/2024 20:38:09,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,105,12,1,Screen 1,fixation,fixation,499.71999999997206,,,,,0,1,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
58,1711049892319,21/03/2024 19:38:12,1711049891604,1,21/03/2024 20:38:11,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,105,12,2,Screen 2,buttonb,response_keyboard,2520,,,blue,1,1,0,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
59,1711049892812,21/03/2024 19:38:12,1711049892093,1,21/03/2024 20:38:12,143587,32,task-hgsz,,36321825,jpxp4,9856426,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x587,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,68,13,1,Screen 1,fixation,fixation,499.72000000003027,,,,,0,1,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
