Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,Congruency,Practice
12,1708881119010,25/02/2024 17:11:59,1708881118934,1,25/02/2024 18:11:58,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,6,5,2,Screen 2,buttonb,response_keyboard,4881.300000190735,,,blue,1,1,0,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
13,1708881119804,25/02/2024 17:11:59,1708881119720,1,25/02/2024 18:11:59,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,7,6,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,,Practice Trials,GREENred.jpg,green,0,1
14,1708881121616,25/02/2024 17:12:01,1708881121533,1,25/02/2024 18:12:01,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,7,6,2,Screen 2,buttonb,response_keyboard,1802.2000002861023,,,green,1,1,0,0,,,,,,Practice Trials,GREENred.jpg,green,0,1
15,1708881122402,25/02/2024 17:12:02,1708881122322,1,25/02/2024 18:12:02,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,8,7,1,Screen 1,fixation,fixation,499.90000000000873,,,,,0,1,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
16,1708881123327,25/02/2024 17:12:03,1708881123253,1,25/02/2024 18:12:03,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,8,7,2,Screen 2,buttonb,response_keyboard,920.1999998092651,,,blue,1,1,0,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
17,1708881124127,25/02/2024 17:12:04,1708881124040,1,25/02/2024 18:12:04,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,9,8,1,Screen 1,fixation,fixation,499.8999999999942,,,,,0,1,0,,,,,,Practice Trials,BLUEred.jpg,blue,0,1
18,1708881124725,25/02/2024 17:12:04,1708881124652,1,25/02/2024 18:12:04,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,9,8,2,Screen 2,buttonb,response_keyboard,600.7000002861023,,,blue,1,1,0,0,,,,,,Practice Trials,BLUEred.jpg,blue,0,1
19,1708881125523,25/02/2024 17:12:05,1708881125438,1,25/02/2024 18:12:05,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,10,9,1,Screen 1,fixation,fixation,499.8999999999942,,,,,0,1,0,,,,,,Practice Trials,GREENblue.jpg,green,0,1
20,1708881126352,25/02/2024 17:12:06,1708881126278,1,25/02/2024 18:12:06,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,10,9,2,Screen 2,buttonb,response_keyboard,828.4000000953674,,,green,1,1,0,0,,,,,,Practice Trials,GREENblue.jpg,green,0,1
21,1708881127146,25/02/2024 17:12:07,1708881127074,1,25/02/2024 18:12:07,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,11,10,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,,Practice Trials,GREENred.jpg,green,0,1
22,1708881127763,25/02/2024 17:12:07,1708881127679,1,25/02/2024 18:12:07,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,11,10,2,Screen 2,buttonb,response_keyboard,597.8000001907349,,,green,1,1,0,0,,,,,,Practice Trials,GREENred.jpg,green,0,1
23,1708881128546,25/02/2024 17:12:08,1708881128473,1,25/02/2024 18:12:08,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,12,11,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,,Practice Trials,GREENgreen.jpg,green,1,1
24,1708881129071,25/02/2024 17:12:09,1708881128997,1,25/02/2024 18:12:08,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,12,11,2,Screen 2,buttonb,response_keyboard,513.7000002861023,,,green,1,1,0,0,,,,,,Practice Trials,GREENgreen.jpg,green,1,1
25,1708881129867,25/02/2024 17:12:09,1708881129790,1,25/02/2024 18:12:09,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,13,12,1,Screen 1,fixation,fixation,499.8999999999942,,,,,0,1,0,,,,,,Practice Trials,YELLOWblue.jpg,yellow,0,1
26,1708881131530,25/02/2024 17:12:11,1708881131444,1,25/02/2024 18:12:11,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,13,12,2,Screen 2,buttona,response_keyboard,1643.0999999046326,,,yellow,1,1,0,0,,,,,,Practice Trials,YELLOWblue.jpg,yellow,0,1
27,1708881132319,25/02/2024 17:12:12,1708881132239,1,25/02/2024 18:12:12,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,14,13,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,,Practice Trials,YELLOWyellow.jpg,yellow,1,1
28,1708881132838,25/02/2024 17:12:12,1708881132754,1,25/02/2024 18:12:12,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,14,13,2,Screen 2,buttona,response_keyboard,505.2999997138977,,,yellow,1,1,0,0,,,,,,Practice Trials,YELLOWyellow.jpg,yellow,1,1
29,1708881133624,25/02/2024 17:12:13,1708881133539,1,25/02/2024 18:12:13,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,15,14,1,Screen 1,fixation,fixation,499.8999999999942,,,,,0,1,0,,,,,,Practice Trials,REDgreen.jpg,red,0,1
30,1708881134070,25/02/2024 17:12:14,1708881133983,1,25/02/2024 18:12:13,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,15,14,2,Screen 2,buttona,response_keyboard,434.09999990463257,,,red,1,1,0,0,,,,,,Practice Trials,REDgreen.jpg,red,0,1
31,1708881134848,25/02/2024 17:12:14,1708881134773,1,25/02/2024 18:12:14,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,16,15,1,Screen 1,fixation,fixation,499.8999999999942,,,,,0,1,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
32,1708881135665,25/02/2024 17:12:15,1708881135592,1,25/02/2024 18:12:15,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,16,15,2,Screen 2,buttonb,response_keyboard,810,,,blue,1,1,0,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
33,1708881151867,25/02/2024 17:12:31,1708881151778,1,25/02/2024 18:12:31,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,17,1,1,Screen 1,button,continue_button,15895.599999904633,,,,,0,1,0,,,,,,Score,,,,
34,1708881175573,25/02/2024 17:12:55,1708881175493,1,25/02/2024 18:12:55,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,18,1,1,Screen 1,advancementZone,continue_button,23710.099999904633,,,,,0,1,0,,,,,,Ready.0,,,,
35,1708881176072,25/02/2024 17:12:56,1708881175989,1,25/02/2024 18:12:55,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,20,1,1,Screen 1,fixation,fixation,499.8999999999942,,,,,0,1,0,,,,,1,Trials,YELLOWblue.jpg,yellow,0,0
36,1708881177543,25/02/2024 17:12:57,1708881177462,1,25/02/2024 18:12:57,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,20,1,2,Screen 2,buttona,response_keyboard,1465,,,yellow,1,1,0,0,,,,,1,Trials,YELLOWblue.jpg,yellow,0,0
37,1708881178038,25/02/2024 17:12:58,1708881177957,1,25/02/2024 18:12:57,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,92,2,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,REDyellow.jpg,red,0,0
38,1708881178802,25/02/2024 17:12:58,1708881178719,1,25/02/2024 18:12:58,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,92,2,2,Screen 2,buttona,response_keyboard,754.2999997138977,,,red,1,1,0,0,,,,,1,Trials,REDyellow.jpg,red,0,0
39,1708881179278,25/02/2024 17:12:59,1708881179203,1,25/02/2024 18:12:59,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,48,3,1,Screen 1,fixation,fixation,499.8999999999942,,,,,0,1,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
40,1708881179840,25/02/2024 17:12:59,1708881179760,1,25/02/2024 18:12:59,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,48,3,2,Screen 2,buttonb,response_keyboard,549.5,,,blue,1,1,0,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
41,1708881180330,25/02/2024 17:13:00,1708881180256,1,25/02/2024 18:13:00,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,94,4,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
42,1708881181312,25/02/2024 17:13:01,1708881181209,1,25/02/2024 18:13:01,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,94,4,2,Screen 2,buttona,response_keyboard,946.3000001907349,,,yellow,1,1,0,0,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
43,1708881181785,25/02/2024 17:13:01,1708881181706,1,25/02/2024 18:13:01,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,38,5,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,GREENyellow.jpg,green,0,0
44,1708881182488,25/02/2024 17:13:02,1708881182417,1,25/02/2024 18:13:02,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,38,5,2,Screen 2,buttonb,response_keyboard,703.0999999046326,,,green,1,1,0,0,,,,,1,Trials,GREENyellow.jpg,green,0,0
45,1708881182976,25/02/2024 17:13:02,1708881182905,1,25/02/2024 18:13:02,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,51,6,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,BLUEgreen.jpg,blue,0,0
46,1708881183536,25/02/2024 17:13:03,1708881183454,1,25/02/2024 18:13:03,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,51,6,2,Screen 2,buttonb,response_keyboard,542.1999998092651,,,blue,1,1,0,0,,,,,1,Trials,BLUEgreen.jpg,blue,0,0
47,1708881184016,25/02/2024 17:13:04,1708881183939,1,25/02/2024 18:13:03,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,41,7,1,Screen 1,fixation,fixation,499.8999999999942,,,,,0,1,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
48,1708881184591,25/02/2024 17:13:04,1708881184520,1,25/02/2024 18:13:04,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,41,7,2,Screen 2,buttonb,response_keyboard,573.3999996185303,,,green,1,1,0,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
49,1708881185092,25/02/2024 17:13:05,1708881185007,1,25/02/2024 18:13:05,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,54,8,1,Screen 1,fixation,fixation,499.8999999999942,,,,,0,1,0,,,,,1,Trials,REDyellow.jpg,red,0,0
50,1708881185644,25/02/2024 17:13:05,1708881185560,1,25/02/2024 18:13:05,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,54,8,2,Screen 2,buttona,response_keyboard,545.4000000953674,,,red,1,1,0,0,,,,,1,Trials,REDyellow.jpg,red,0,0
51,1708881186130,25/02/2024 17:13:06,1708881186057,1,25/02/2024 18:13:06,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,88,9,1,Screen 1,fixation,fixation,499.8999999999942,,,,,0,1,0,,,,,1,Trials,REDgreen.jpg,red,0,0
52,1708881186675,25/02/2024 17:13:06,1708881186595,1,25/02/2024 18:13:06,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,88,9,2,Screen 2,buttona,response_keyboard,530.9000000953674,,,red,1,1,0,0,,,,,1,Trials,REDgreen.jpg,red,0,0
53,1708881187160,25/02/2024 17:13:07,1708881187086,1,25/02/2024 18:13:07,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,96,10,1,Screen 1,fixation,fixation,499.9000000000233,,,,,0,1,0,,,,,1,Trials,REDred.jpg,red,1,0
54,1708881187639,25/02/2024 17:13:07,1708881187553,1,25/02/2024 18:13:07,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,96,10,2,Screen 2,buttona,response_keyboard,460.69999980926514,,,red,1,1,0,0,,,,,1,Trials,REDred.jpg,red,1,0
55,1708881188115,25/02/2024 17:13:08,1708881188039,1,25/02/2024 18:13:08,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,91,11,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
56,1708881188521,25/02/2024 17:13:08,1708881188441,1,25/02/2024 18:13:08,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,91,11,2,Screen 2,buttona,response_keyboard,394.59999990463257,,,yellow,1,1,0,0,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
57,1708881189012,25/02/2024 17:13:09,1708881188937,1,25/02/2024 18:13:08,143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,65,12,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,REDred.jpg,red,1,0
