Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,Congruency,Practice
93,1739965132401,19/02/2025 11:38:52,1739965132306,1,19/02/2025 12:38:52,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,35,30,1,Screen 1,fixation,fixation,503.0999999999767,,,,,0,1,0,,,,,1,Trials,GREENblue.jpg,green,0,0
94,1739965133023,19/02/2025 11:38:53,1739965132924,1,19/02/2025 12:38:52,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,35,30,2,Screen 2,buttonb,response_keyboard,610.7999999523163,,,green,1,1,0,0,,,,,1,Trials,GREENblue.jpg,green,0,0
95,1739965133576,19/02/2025 11:38:53,1739965133413,1,19/02/2025 12:38:53,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,37,31,1,Screen 1,fixation,fixation,494.1000000000058,,,,,0,1,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
96,1739965134090,19/02/2025 11:38:54,1739965134001,1,19/02/2025 12:38:54,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,37,31,2,Screen 2,buttonb,response_keyboard,580.3999999761581,,,green,1,1,0,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
97,1739965134594,19/02/2025 11:38:54,1739965134503,1,19/02/2025 12:38:54,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,28,32,1,Screen 1,fixation,fixation,505.5,,,,,0,1,0,,,,,1,Trials,YELLOWblue.jpg,yellow,0,0
98,1739965135684,19/02/2025 11:38:55,1739965135585,1,19/02/2025 12:38:55,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,28,32,2,Screen 2,buttona,response_keyboard,1074.1999999284744,,,yellow,1,1,0,0,,,,,1,Trials,YELLOWblue.jpg,yellow,0,0
99,1739965136169,19/02/2025 11:38:56,1739965136079,1,19/02/2025 12:38:56,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,66,33,1,Screen 1,fixation,fixation,503.80000000001746,,,,,0,1,0,,,,,1,Trials,YELLOWred.jpg,yellow,0,0
100,1739965136821,19/02/2025 11:38:56,1739965136726,1,19/02/2025 12:38:56,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,66,33,2,Screen 2,buttona,response_keyboard,639.0999999046326,,,yellow,1,1,0,0,,,,,1,Trials,YELLOWred.jpg,yellow,0,0
101,1739965137296,19/02/2025 11:38:57,1739965137209,1,19/02/2025 12:38:57,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,52,34,1,Screen 1,fixation,fixation,496.79999999998836,,,,,0,1,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
102,1739965138050,19/02/2025 11:38:58,1739965137953,1,19/02/2025 12:38:57,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,52,34,2,Screen 2,buttonb,response_keyboard,736.8999999761581,,,blue,1,1,0,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
103,1739965138523,19/02/2025 11:38:58,1739965138437,1,19/02/2025 12:38:58,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,98,35,1,Screen 1,fixation,fixation,497.29999999998836,,,,,0,1,0,,,,,1,Trials,REDred.jpg,red,1,0
104,1739965139075,19/02/2025 11:38:59,1739965138985,1,19/02/2025 12:38:58,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,98,35,2,Screen 2,buttona,response_keyboard,540.5,,,red,1,1,0,0,,,,,1,Trials,REDred.jpg,red,1,0
105,1739965139568,19/02/2025 11:38:59,1739965139478,1,19/02/2025 12:38:59,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,67,36,1,Screen 1,fixation,fixation,495.20000000001164,,,,,0,1,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
106,1739965140532,19/02/2025 11:39:00,1739965140451,1,19/02/2025 12:39:00,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,67,36,2,Screen 2,buttonb,response_keyboard,965.8999999761581,,,green,1,1,0,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
107,1739965141035,19/02/2025 11:39:01,1739965140951,1,19/02/2025 12:39:00,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,63,37,1,Screen 1,fixation,fixation,502.79999999998836,,,,,0,1,0,,,,,1,Trials,REDyellow.jpg,red,0,0
108,1739965142102,19/02/2025 11:39:02,1739965142007,1,19/02/2025 12:39:02,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,63,37,2,Screen 2,buttona,response_keyboard,1049.1000000238419,,,red,1,1,0,0,,,,,1,Trials,REDyellow.jpg,red,0,0
109,1739965142600,19/02/2025 11:39:02,1739965142497,1,19/02/2025 12:39:02,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,69,38,1,Screen 1,fixation,fixation,496.8999999999942,,,,,0,1,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
110,1739965143446,19/02/2025 11:39:03,1739965143348,1,19/02/2025 12:39:03,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,69,38,2,Screen 2,buttonb,response_keyboard,843.6000000238419,,,blue,1,1,0,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
111,1739965143964,19/02/2025 11:39:03,1739965143842,1,19/02/2025 12:39:03,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,117,39,1,Screen 1,fixation,fixation,499.30000000001746,,,,,0,1,0,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
112,1739965144671,19/02/2025 11:39:04,1739965144569,1,19/02/2025 12:39:04,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,117,39,2,Screen 2,buttona,response_keyboard,718.7000000476837,,,yellow,1,1,0,0,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
113,1739965145155,19/02/2025 11:39:05,1739965145057,1,19/02/2025 12:39:05,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,73,40,1,Screen 1,fixation,fixation,498.6000000000058,,,,,0,1,0,,,,,1,Trials,REDred.jpg,red,1,0
114,1739965145862,19/02/2025 11:39:05,1739965145765,1,19/02/2025 12:39:05,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,73,40,2,Screen 2,buttona,response_keyboard,699.8999999761581,,,red,1,1,0,0,,,,,1,Trials,REDred.jpg,red,1,0
115,1739965146362,19/02/2025 11:39:06,1739965146257,1,19/02/2025 12:39:06,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,102,41,1,Screen 1,fixation,fixation,499.3999999999942,,,,,0,1,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
116,1739965147243,19/02/2025 11:39:07,1739965147148,1,19/02/2025 12:39:07,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,102,41,2,Screen 2,buttonb,response_keyboard,883.8000000715256,,,green,1,1,0,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
117,1739965147727,19/02/2025 11:39:07,1739965147640,1,19/02/2025 12:39:07,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,54,42,1,Screen 1,fixation,fixation,496.3999999999942,,,,,0,1,0,,,,,1,Trials,REDyellow.jpg,red,0,0
118,1739965148563,19/02/2025 11:39:08,1739965148465,1,19/02/2025 12:39:08,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,54,42,2,Screen 2,buttona,response_keyboard,817.7000000476837,,,red,1,1,0,0,,,,,1,Trials,REDyellow.jpg,red,0,0
119,1739965149059,19/02/2025 11:39:09,1739965148961,1,19/02/2025 12:39:08,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,88,43,1,Screen 1,fixation,fixation,501.70000000001164,,,,,0,1,0,,,,,1,Trials,REDgreen.jpg,red,0,0
120,1739965149650,19/02/2025 11:39:09,1739965149558,1,19/02/2025 12:39:09,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,88,43,2,Screen 2,buttona,response_keyboard,589.3999999761581,,,red,1,1,0,0,,,,,1,Trials,REDgreen.jpg,red,0,0
121,1739965150133,19/02/2025 11:39:10,1739965150042,1,19/02/2025 12:39:10,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,105,44,1,Screen 1,fixation,fixation,498.5999999999767,,,,,0,1,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
122,1739965150841,19/02/2025 11:39:10,1739965150745,1,19/02/2025 12:39:10,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,105,44,2,Screen 2,buttonb,response_keyboard,695.7000000476837,,,blue,1,1,0,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
123,1739965151322,19/02/2025 11:39:11,1739965151235,1,19/02/2025 12:39:11,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,29,45,1,Screen 1,fixation,fixation,498.0999999999767,,,,,0,1,0,,,,,1,Trials,YELLOWred.jpg,yellow,0,0
124,1739965152698,19/02/2025 11:39:12,1739965152591,1,19/02/2025 12:39:12,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,29,45,2,Screen 2,buttona,response_keyboard,1350,,,yellow,1,1,0,0,,,,,1,Trials,YELLOWred.jpg,yellow,0,0
125,1739965153166,19/02/2025 11:39:13,1739965153077,1,19/02/2025 12:39:13,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,55,46,1,Screen 1,fixation,fixation,501.69999999998254,,,,,0,1,0,,,,,1,Trials,REDyellow.jpg,red,0,0
126,1739965153757,19/02/2025 11:39:13,1739965153672,1,19/02/2025 12:39:13,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,55,46,2,Screen 2,buttona,response_keyboard,587.8999999761581,,,red,1,1,0,0,,,,,1,Trials,REDyellow.jpg,red,0,0
127,1739965154249,19/02/2025 11:39:14,1739965154154,1,19/02/2025 12:39:14,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,90,47,1,Screen 1,fixation,fixation,498.29999999998836,,,,,0,1,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
128,1739965155222,19/02/2025 11:39:15,1739965155129,1,19/02/2025 12:39:15,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,90,47,2,Screen 2,buttonb,response_keyboard,967.2999999523163,,,green,1,1,0,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
129,1739965155712,19/02/2025 11:39:15,1739965155616,1,19/02/2025 12:39:15,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,110,48,1,Screen 1,fixation,fixation,495.0999999999767,,,,,0,1,0,,,,,1,Trials,REDred.jpg,red,1,0
130,1739965156427,19/02/2025 11:39:16,1739965156345,1,19/02/2025 12:39:16,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,110,48,2,Screen 2,buttona,response_keyboard,721.7000000476837,,,red,1,1,0,0,,,,,1,Trials,REDred.jpg,red,1,0
131,1739965156931,19/02/2025 11:39:16,1739965156834,1,19/02/2025 12:39:16,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,40,49,1,Screen 1,fixation,fixation,498.5999999999767,,,,,0,1,0,,,,,1,Trials,GREENred.jpg,green,0,0
132,1739965157993,19/02/2025 11:39:17,1739965157846,1,19/02/2025 12:39:17,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,40,49,2,Screen 2,buttonb,response_keyboard,1003.8999999761581,,,green,1,1,0,0,,,,,1,Trials,GREENred.jpg,green,0,0
133,1739965158431,19/02/2025 11:39:18,1739965158341,1,19/02/2025 12:39:18,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,101,50,1,Screen 1,fixation,fixation,503.70000000001164,,,,,0,1,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
134,1739965159160,19/02/2025 11:39:19,1739965159064,1,19/02/2025 12:39:19,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,101,50,2,Screen 2,buttonb,response_keyboard,715.3999999761581,,,blue,1,1,0,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
135,1739965159646,19/02/2025 11:39:19,1739965159555,1,19/02/2025 12:39:19,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,108,51,1,Screen 1,fixation,fixation,496.30000000001746,,,,,0,1,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
136,1739965160779,19/02/2025 11:39:20,1739965160678,1,19/02/2025 12:39:20,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,108,51,2,Screen 2,buttonb,response_keyboard,1115.6000000238419,,,green,1,1,0,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
137,1739965161272,19/02/2025 11:39:21,1739965161182,1,19/02/2025 12:39:21,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,68,52,1,Screen 1,fixation,fixation,505.79999999998836,,,,,0,1,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
138,1739965161950,19/02/2025 11:39:21,1739965161862,1,19/02/2025 12:39:21,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,68,52,2,Screen 2,buttonb,response_keyboard,673.2999999523163,,,blue,1,1,0,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
139,1739965162474,19/02/2025 11:39:22,1739965162358,1,19/02/2025 12:39:22,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,74,53,1,Screen 1,fixation,fixation,496.6000000000058,,,,,0,1,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
140,1739965162930,19/02/2025 11:39:22,1739965162828,1,19/02/2025 12:39:22,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,74,53,2,Screen 2,buttonb,response_keyboard,463.10000002384186,,,green,1,1,0,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
141,1739965163423,19/02/2025 11:39:23,1739965163326,1,19/02/2025 12:39:23,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,19,54,1,Screen 1,fixation,fixation,499.79999999998836,,,,,0,1,0,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
142,1739965164123,19/02/2025 11:39:24,1739965164020,1,19/02/2025 12:39:24,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,19,54,2,Screen 2,buttona,response_keyboard,686.5,,,yellow,1,1,0,0,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
143,1739965164596,19/02/2025 11:39:24,1739965164509,1,19/02/2025 12:39:24,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,114,55,1,Screen 1,fixation,fixation,496.8999999999942,,,,,0,1,0,,,,,1,Trials,BLUEyellow.jpg,yellow,0,0
144,1739965166092,19/02/2025 11:39:26,1739965165963,1,19/02/2025 12:39:25,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,114,55,2,Screen 2,buttonb,response_keyboard,1446,,,blue,1,0,1,0,,,,,1,Trials,BLUEyellow.jpg,yellow,0,0
145,1739965166565,19/02/2025 11:39:26,1739965166466,1,19/02/2025 12:39:26,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,45,56,1,Screen 1,fixation,fixation,507.6000000000058,,,,,0,1,0,,,,,1,Trials,BLUEyellow.jpg,blue,0,0
146,1739965167159,19/02/2025 11:39:27,1739965167078,1,19/02/2025 12:39:27,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,45,56,2,Screen 2,buttonb,response_keyboard,605,,,blue,1,1,0,0,,,,,1,Trials,BLUEyellow.jpg,blue,0,0
147,1739965167664,19/02/2025 11:39:27,1739965167583,1,19/02/2025 12:39:27,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,87,57,1,Screen 1,fixation,fixation,506.69999999998254,,,,,0,1,0,,,,,1,Trials,REDblue.jpg,red,0,0
148,1739965168327,19/02/2025 11:39:28,1739965168230,1,19/02/2025 12:39:28,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,87,57,2,Screen 2,buttona,response_keyboard,639.9000000953674,,,red,1,1,0,0,,,,,1,Trials,REDblue.jpg,red,0,0
149,1739965168819,19/02/2025 11:39:28,1739965168728,1,19/02/2025 12:39:28,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,57,58,1,Screen 1,fixation,fixation,507.1000000000058,,,,,0,1,0,,,,,1,Trials,REDred.jpg,red,1,0
150,1739965169328,19/02/2025 11:39:29,1739965169242,1,19/02/2025 12:39:29,143587,32,task-hgsz,,43572344,kixs9,9856472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x813,,,,Stroop Task,5,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,57,58,2,Screen 2,buttona,response_keyboard,506.59999990463257,,,red,1,1,0,0,,,,,1,Trials,REDred.jpg,red,1,0
