Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
1,1714668543241,02/05/2024 16:49:03,1714675743241,2,02/05/2024 20:49:03,143587,32,task-iam7,,37417381,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,0,study_site,2,ASRT,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1714668543330,02/05/2024 16:49:03,1714675743330,2,02/05/2024 20:49:03,143587,32,task-iam7,,37417381,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,0,study_site,2,ASRT,Spreadsheet1,Spreadsheet1,1,dummy,Screen 1,yzgy6e,1,timedOut,,103.39999999962765,100.20000000000027,103.39999999962765,103.39999999962765,100.20000000000027,103.39999999962765,1,103.39999999962765,0,0,,Time Limit,screen,0,screen,dummy,
3,1714668543334,02/05/2024 16:49:03,1714675743334,2,02/05/2024 20:49:03,143587,32,task-iam7,,37417381,gxac7,9856437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x813,,,0,study_site,2,ASRT,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1718128271757,11/06/2024 17:51:11,1718135471757,2,11/06/2024 21:51:11,143587,32,task-iam7,,38189906,ltsl3,9856440,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x800,1280x665,,,0,study_site,2,DGS,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1718128271842,11/06/2024 17:51:11,1718135471842,2,11/06/2024 21:51:11,143587,32,task-iam7,,38189906,ltsl3,9856440,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x800,1280x665,,,0,study_site,2,DGS,Spreadsheet1,Spreadsheet1,1,dummy,Screen 1,yzgy6e,1,timedOut,,104.09999985694867,100.19999999999982,104.09999985694867,104.09999985694867,100.19999999999982,104.09999985694867,1,104.09999985694867,0,0,,Time Limit,screen,0,screen,dummy,
3,1718128271844,11/06/2024 17:51:11,1718135471844,2,11/06/2024 21:51:11,143587,32,task-iam7,,38189906,ltsl3,9856440,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x800,1280x665,,,0,study_site,2,DGS,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1718196088936,12/06/2024 12:41:28,1718203288936,2,12/06/2024 16:41:28,143587,32,task-iam7,,38204868,ksjo8,9856439,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x720,1280x559,,,0,study_site,2,Stroop ,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1718196089021,12/06/2024 12:41:29,1718203289021,2,12/06/2024 16:41:29,143587,32,task-iam7,,38204868,ksjo8,9856439,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x720,1280x559,,,0,study_site,2,Stroop ,Spreadsheet1,Spreadsheet1,1,dummy,Screen 1,yzgy6e,1,timedOut,,102.55600014305128,98.65599999999995,102.55600014305128,102.55600014305128,98.65599999999995,102.55600014305128,1,102.55600014305128,0,0,,Time Limit,screen,0,screen,dummy,
3,1718196089026,12/06/2024 12:41:29,1718203289026,2,12/06/2024 16:41:29,143587,32,task-iam7,,38204868,ksjo8,9856439,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x720,1280x559,,,0,study_site,2,Stroop ,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1718360364489,14/06/2024 10:19:24,1718367564489,2,14/06/2024 14:19:24,143587,32,task-iam7,,38250366,zuwa4,9856441,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2195x1235,2195x1074,,,0,study_site,2,ASRT,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1718360364576,14/06/2024 10:19:24,1718367564576,2,14/06/2024 14:19:24,143587,32,task-iam7,,38250366,zuwa4,9856441,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2195x1235,2195x1074,,,0,study_site,2,ASRT,Spreadsheet1,Spreadsheet1,1,dummy,Screen 1,yzgy6e,1,timedOut,,100.90000014305133,100.10000000000036,100.90000014305133,100.90000014305133,100.10000000000036,100.90000014305133,1,100.90000014305133,0,0,,Time Limit,screen,0,screen,dummy,
3,1718360364577,14/06/2024 10:19:24,1718367564577,2,14/06/2024 14:19:24,143587,32,task-iam7,,38250366,zuwa4,9856441,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2195x1235,2195x1074,,,0,study_site,2,ASRT,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1720043838108,03/07/2024 21:57:18,1720051038108,2,04/07/2024 01:57:18,143587,32,task-iam7,,38740355,ztwr3,9856443,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,0,study_site,2,DGS,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1720043838183,03/07/2024 21:57:18,1720051038183,2,04/07/2024 01:57:18,143587,32,task-iam7,,38740355,ztwr3,9856443,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,0,study_site,2,DGS,Spreadsheet1,Spreadsheet1,1,dummy,Screen 1,yzgy6e,1,timedOut,,101.09799999996494,99.89799999999968,101.09799999996494,101.09799999996494,99.89799999999968,101.09799999996494,1,101.09799999996494,0,0,,Time Limit,screen,0,screen,dummy,
3,1720043838186,03/07/2024 21:57:18,1720051038186,2,04/07/2024 01:57:18,143587,32,task-iam7,,38740355,ztwr3,9856443,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,0,study_site,2,DGS,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1722205211348,28/07/2024 22:20:11,1722212411348,2,29/07/2024 02:20:11,143587,32,task-iam7,,39246787,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,study_site,2,ASRT,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1722205211429,28/07/2024 22:20:11,1722212411429,2,29/07/2024 02:20:11,143587,32,task-iam7,,39246787,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,study_site,2,ASRT,Spreadsheet1,Spreadsheet1,1,dummy,Screen 1,yzgy6e,1,timedOut,,100.69600019073505,97.89600000000019,100.69600019073505,100.69600019073505,97.89600000000019,100.69600019073505,1,100.69600019073505,0,0,,Time Limit,screen,0,screen,dummy,
3,1722205211434,28/07/2024 22:20:11,1722212411434,2,29/07/2024 02:20:11,143587,32,task-iam7,,39246787,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,study_site,2,ASRT,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1724255158370,21/08/2024 15:45:58,1724262358370,2,21/08/2024 19:45:58,143587,32,task-iam7,,39644282,plco6,9856449,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1470x956,1470x833,,,0,study_site,2,DGS,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1724255158445,21/08/2024 15:45:58,1724262358445,2,21/08/2024 19:45:58,143587,32,task-iam7,,39644282,plco6,9856449,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1470x956,1470x833,,,0,study_site,2,DGS,Spreadsheet1,Spreadsheet1,1,dummy,Screen 1,yzgy6e,1,timedOut,,100.68200000149,99.98199999999997,100.68200000149,100.68200000149,99.98199999999997,100.68200000149,1,100.68200000149,0,0,,Time Limit,screen,0,screen,dummy,
3,1724255158447,21/08/2024 15:45:58,1724262358447,2,21/08/2024 19:45:58,143587,32,task-iam7,,39644282,plco6,9856449,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1470x956,1470x833,,,0,study_site,2,DGS,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1724347072483,22/08/2024 17:17:52,1724354272483,2,22/08/2024 21:17:52,143587,32,task-iam7,,39660594,rlgy8,9856450,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,2560x1440,2560x1305,,,0,study_site,2,Stroop ,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1724347072580,22/08/2024 17:17:52,1724354272580,2,22/08/2024 21:17:52,143587,32,task-iam7,,39660594,rlgy8,9856450,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,2560x1440,2560x1305,,,0,study_site,2,Stroop ,Spreadsheet1,Spreadsheet1,1,dummy,Screen 1,yzgy6e,1,timedOut,,2432.2000000029802,2431.8,2432.2000000029802,2432.2000000029802,2431.8,2432.2000000029802,1,2432.2000000029802,0,0,,Time Limit,screen,0,screen,dummy,
3,1724347072581,22/08/2024 17:17:52,1724354272581,2,22/08/2024 21:17:52,143587,32,task-iam7,,39660594,rlgy8,9856450,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,2560x1440,2560x1305,,,0,study_site,2,Stroop ,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1724605337170,25/08/2024 17:02:17,1724612537170,2,25/08/2024 21:02:17,143587,32,task-iam7,,39704222,zhao8,9856448,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,study_site,2,ASRT,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1724605337246,25/08/2024 17:02:17,1724612537246,2,25/08/2024 21:02:17,143587,32,task-iam7,,39704222,zhao8,9856448,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,study_site,2,ASRT,Spreadsheet1,Spreadsheet1,1,dummy,Screen 1,yzgy6e,1,timedOut,,101.40000004768353,100,101.40000004768353,101.40000004768353,100,101.40000004768353,1,101.40000004768353,0,0,,Time Limit,screen,0,screen,dummy,
3,1724605337248,25/08/2024 17:02:17,1724612537248,2,25/08/2024 21:02:17,143587,32,task-iam7,,39704222,zhao8,9856448,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,study_site,2,ASRT,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1724658973357,26/08/2024 07:56:13,1724666173357,2,26/08/2024 11:56:13,143587,32,task-iam7,,39707176,noyy6,9856447,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1440x900,1440x731,,,0,study_site,2,DGS,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1724658973439,26/08/2024 07:56:13,1724666173439,2,26/08/2024 11:56:13,143587,32,task-iam7,,39707176,noyy6,9856447,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1440x900,1440x731,,,0,study_site,2,DGS,Spreadsheet1,Spreadsheet1,1,dummy,Screen 1,yzgy6e,1,timedOut,,101.30400000596046,100.0039999999999,101.30400000596046,101.30400000596046,100.0039999999999,101.30400000596046,1,101.30400000596046,0,0,,Time Limit,screen,0,screen,dummy,
3,1724658973440,26/08/2024 07:56:13,1724666173440,2,26/08/2024 11:56:13,143587,32,task-iam7,,39707176,noyy6,9856447,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1440x900,1440x731,,,0,study_site,2,DGS,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1724741228210,27/08/2024 06:47:08,1724748428210,2,27/08/2024 10:47:08,143587,32,task-iam7,,39718093,usjs8,9856451,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x779,,,0,study_site,2,ASRT,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1724741228284,27/08/2024 06:47:08,1724748428284,2,27/08/2024 10:47:08,143587,32,task-iam7,,39718093,usjs8,9856451,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x779,,,0,study_site,2,ASRT,Spreadsheet1,Spreadsheet1,1,dummy,Screen 1,yzgy6e,1,timedOut,,101.30000000001155,100.09999999999991,101.30000000001155,101.30000000001155,100.09999999999991,101.30000000001155,1,101.30000000001155,0,0,,Time Limit,screen,0,screen,dummy,
3,1724741228286,27/08/2024 06:47:08,1724748428286,2,27/08/2024 10:47:08,143587,32,task-iam7,,39718093,usjs8,9856451,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x779,,,0,study_site,2,ASRT,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1725990278054,10/09/2024 17:44:38,1725997478054,2,10/09/2024 21:44:38,143587,32,task-iam7,,39983611,uicn9,9856457,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1280x720,1280x551,,,0,study_site,2,Stroop ,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1725990278139,10/09/2024 17:44:38,1725997478139,2,10/09/2024 21:44:38,143587,32,task-iam7,,39983611,uicn9,9856457,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1280x720,1280x551,,,0,study_site,2,Stroop ,Spreadsheet1,Spreadsheet1,1,dummy,Screen 1,yzgy6e,1,timedOut,,100.12399998807905,98.72400000000016,100.12399998807905,100.12399998807905,98.72400000000016,100.12399998807905,1,100.12399998807905,0,0,,Time Limit,screen,0,screen,dummy,
3,1725990278140,10/09/2024 17:44:38,1725997478140,2,10/09/2024 21:44:38,143587,32,task-iam7,,39983611,uicn9,9856457,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1280x720,1280x551,,,0,study_site,2,Stroop ,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1726347025378,14/09/2024 20:50:25,1726354225378,2,15/09/2024 00:50:25,143587,32,task-iam7,,40077856,yozx4,9856452,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x726,,,0,study_site,2,DGS,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1726347025465,14/09/2024 20:50:25,1726354225465,2,15/09/2024 00:50:25,143587,32,task-iam7,,40077856,yozx4,9856452,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x726,,,0,study_site,2,DGS,Spreadsheet1,Spreadsheet1,1,dummy,Screen 1,yzgy6e,1,timedOut,,101.70000000298023,100.09999999999991,101.70000000298023,101.70000000298023,100.09999999999991,101.70000000298023,1,101.70000000298023,0,0,,Time Limit,screen,0,screen,dummy,
3,1726347025467,14/09/2024 20:50:25,1726354225467,2,15/09/2024 00:50:25,143587,32,task-iam7,,40077856,yozx4,9856452,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x726,,,0,study_site,2,DGS,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1726674572742,18/09/2024 15:49:32,1726681772742,2,18/09/2024 19:49:32,143587,32,task-iam7,,40143816,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,,0,study_site,2,ASRT,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1726674572778,18/09/2024 15:49:32,1726681772778,2,18/09/2024 19:49:32,143587,32,task-iam7,,40143816,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,,0,study_site,2,ASRT,Spreadsheet1,Spreadsheet1,1,dummy,Screen 1,yzgy6e,1,timedOut,,69.40000000000009,67.09999999999991,69.40000000000009,69.40000000000009,67.09999999999991,69.40000000000009,1,69.40000000000009,0,0,,Time Limit,screen,0,screen,dummy,
3,1726674572783,18/09/2024 15:49:32,1726681772783,2,18/09/2024 19:49:32,143587,32,task-iam7,,40143816,mrbf1,9856455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,,0,study_site,2,ASRT,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1727947728852,03/10/2024 09:28:48,1727954928852,2,03/10/2024 13:28:48,143587,32,task-iam7,,40416593,ugqo0,9856456,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1269x712,,,0,study_site,2,Stroop ,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1727947728932,03/10/2024 09:28:48,1727954928932,2,03/10/2024 13:28:48,143587,32,task-iam7,,40416593,ugqo0,9856456,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1269x712,,,0,study_site,2,Stroop ,Spreadsheet1,Spreadsheet1,1,dummy,Screen 1,yzgy6e,1,timedOut,,101.66800000000012,99.06800000000021,101.66800000000012,101.66800000000012,99.06800000000021,101.66800000000012,1,101.66800000000012,0,0,,Time Limit,screen,0,screen,dummy,
3,1727947728935,03/10/2024 09:28:48,1727954928935,2,03/10/2024 13:28:48,143587,32,task-iam7,,40416593,ugqo0,9856456,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1269x712,,,0,study_site,2,Stroop ,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1728376745901,08/10/2024 08:39:05,1728383945901,2,08/10/2024 12:39:05,143587,32,task-iam7,,40490087,qlhb2,9856548,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x812,,,0,study_site,2,Stroop ,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1728376745980,08/10/2024 08:39:05,1728383945980,2,08/10/2024 12:39:05,143587,32,task-iam7,,40490087,qlhb2,9856548,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x812,,,0,study_site,2,Stroop ,Spreadsheet1,Spreadsheet1,1,dummy,Screen 1,yzgy6e,1,timedOut,,101.0000000238415,100,101.0000000238415,101.0000000238415,100,101.0000000238415,1,101.0000000238415,0,0,,Time Limit,screen,0,screen,dummy,
3,1728376745981,08/10/2024 08:39:05,1728383945981,2,08/10/2024 12:39:05,143587,32,task-iam7,,40490087,qlhb2,9856548,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x812,,,0,study_site,2,Stroop ,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1728413664948,08/10/2024 18:54:24,1728420864948,2,08/10/2024 22:54:24,143587,32,task-iam7,,40505539,hymj4,9856459,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,1280x585,,,0,study_site,2,ASRT,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1728413665027,08/10/2024 18:54:25,1728420865027,2,08/10/2024 22:54:25,143587,32,task-iam7,,40505539,hymj4,9856459,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,1280x585,,,0,study_site,2,ASRT,Spreadsheet1,Spreadsheet1,1,dummy,Screen 1,yzgy6e,1,timedOut,,110.89999990463275,98.60000000000036,110.89999990463275,110.89999990463275,98.60000000000036,110.89999990463275,1,110.89999990463275,0,0,,Time Limit,screen,0,screen,dummy,
3,1728413665029,08/10/2024 18:54:25,1728420865029,2,08/10/2024 22:54:25,143587,32,task-iam7,,40505539,hymj4,9856459,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,1280x585,,,0,study_site,2,ASRT,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1728462855730,09/10/2024 08:34:15,1728470055730,2,09/10/2024 12:34:15,143587,32,task-iam7,,40513807,idyh6,9856460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x800,1280x665,,,0,study_site,2,ASRT,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1728462855816,09/10/2024 08:34:15,1728470055816,2,09/10/2024 12:34:15,143587,32,task-iam7,,40513807,idyh6,9856460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x800,1280x665,,,0,study_site,2,ASRT,Spreadsheet1,Spreadsheet1,1,dummy,Screen 1,yzgy6e,1,timedOut,,102.79999996423703,100,102.79999996423703,102.79999996423703,100,102.79999996423703,1,102.79999996423703,0,0,,Time Limit,screen,0,screen,dummy,
3,1728462855817,09/10/2024 08:34:15,1728470055817,2,09/10/2024 12:34:15,143587,32,task-iam7,,40513807,idyh6,9856460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x800,1280x665,,,0,study_site,2,ASRT,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1728841879806,13/10/2024 17:51:19,1728849079806,2,13/10/2024 21:51:19,143587,32,task-iam7,,40603260,zuff1,9856458,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x730,,,0,study_site,2,Stroop ,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1728841879896,13/10/2024 17:51:19,1728849079896,2,13/10/2024 21:51:19,143587,32,task-iam7,,40603260,zuff1,9856458,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x730,,,0,study_site,2,Stroop ,Spreadsheet1,Spreadsheet1,1,dummy,Screen 1,yzgy6e,1,timedOut,,101.96399999999994,101.06399999999985,101.96399999999994,101.96399999999994,101.06399999999985,101.96399999999994,1,101.96399999999994,0,0,,Time Limit,screen,0,screen,dummy,
3,1728841879897,13/10/2024 17:51:19,1728849079897,2,13/10/2024 21:51:19,143587,32,task-iam7,,40603260,zuff1,9856458,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x730,,,0,study_site,2,Stroop ,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1729098557805,16/10/2024 17:09:17,1729105757805,2,16/10/2024 21:09:17,143587,32,task-iam7,,40689582,dbrb5,9856546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,3440x1440,1718x1270,,,0,study_site,2,DGS,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1729098557890,16/10/2024 17:09:17,1729105757890,2,16/10/2024 21:09:17,143587,32,task-iam7,,40689582,dbrb5,9856546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,3440x1440,1718x1270,,,0,study_site,2,DGS,Spreadsheet1,Spreadsheet1,1,dummy,Screen 1,yzgy6e,1,timedOut,,100.76999999962754,100.06999999999971,100.76999999962754,100.76999999962754,100.06999999999971,100.76999999962754,1,100.76999999962754,0,0,,Time Limit,screen,0,screen,dummy,
3,1729098557892,16/10/2024 17:09:17,1729105757892,2,16/10/2024 21:09:17,143587,32,task-iam7,,40689582,dbrb5,9856546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,3440x1440,1718x1270,,,0,study_site,2,DGS,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,83,,,,0,,,,,,,,,,
1,1729178204984,17/10/2024 15:16:44,1729185404984,2,17/10/2024 19:16:44,143587,32,task-iam7,,40719640,fwma9,9856461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1423x800,1424x712,,,0,study_site,2,DGS,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
