Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
1,1708884040198,25/02/2024 18:00:40,1708887640198,1,25/02/2024 20:00:40,143587,31,questionnaire-mcpk,,35490639,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,0,Thank you for your partipation,3,DGS,,,,,5,,BEGIN,,,,,
2,1708884052030,25/02/2024 18:00:52,1708887652030,1,25/02/2024 20:00:52,143587,31,questionnaire-mcpk,,35490639,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,0,Thank you for your partipation,3,DGS,,,,,5,,END,,,,,
END OF FILE
