Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,Congruency,Practice
11,1711624699212,28/03/2024 11:18:19,1711624699570,1,28/03/2024 12:18:19,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,6,5,1,Screen 1,fixation,fixation,499.70000000000437,,,,,0,1,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
12,1711624700039,28/03/2024 11:18:20,1711624700390,1,28/03/2024 12:18:20,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,6,5,2,Screen 2,buttonb,response_keyboard,794.5,,,blue,1,1,0,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
13,1711624700817,28/03/2024 11:18:20,1711624701170,1,28/03/2024 12:18:21,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,7,6,1,Screen 1,fixation,fixation,499.90000000000146,,,,,0,1,0,,,,,,Practice Trials,GREENred.jpg,green,0,1
14,1711624701570,28/03/2024 11:18:21,1711624701663,1,28/03/2024 12:18:21,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,7,6,2,Screen 2,buttonb,response_keyboard,471.19999980926514,,,green,1,1,0,0,,,,,,Practice Trials,GREENred.jpg,green,0,1
15,1711624702093,28/03/2024 11:18:22,1711624702453,1,28/03/2024 12:18:22,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,8,7,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
16,1711624702860,28/03/2024 11:18:22,1711624703212,1,28/03/2024 12:18:23,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,8,7,2,Screen 2,buttonb,response_keyboard,736.4000000953674,,,blue,1,1,0,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
17,1711624703641,28/03/2024 11:18:23,1711624704003,1,28/03/2024 12:18:24,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,9,8,1,Screen 1,fixation,fixation,499.79999999999563,,,,,0,1,0,,,,,,Practice Trials,BLUEred.jpg,blue,0,1
18,1711624704226,28/03/2024 11:18:24,1711624704589,1,28/03/2024 12:18:24,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,9,8,2,Screen 2,buttonb,response_keyboard,563.7000002861023,,,blue,1,1,0,0,,,,,,Practice Trials,BLUEred.jpg,blue,0,1
19,1711624705017,28/03/2024 11:18:25,1711624705369,1,28/03/2024 12:18:25,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,10,9,1,Screen 1,fixation,fixation,499.8000000000029,,,,,0,1,0,,,,,,Practice Trials,GREENblue.jpg,green,0,1
20,1711624705626,28/03/2024 11:18:25,1711624705985,1,28/03/2024 12:18:25,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,10,9,2,Screen 2,buttonb,response_keyboard,593.9000000953674,,,green,1,1,0,0,,,,,,Practice Trials,GREENblue.jpg,green,0,1
21,1711624706411,28/03/2024 11:18:26,1711624706769,1,28/03/2024 12:18:26,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,11,10,1,Screen 1,fixation,fixation,499.90000000000146,,,,,0,1,0,,,,,,Practice Trials,GREENred.jpg,green,0,1
22,1711624707185,28/03/2024 11:18:27,1711624707530,1,28/03/2024 12:18:27,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,11,10,2,Screen 2,buttonb,response_keyboard,739,,,green,1,1,0,0,,,,,,Practice Trials,GREENred.jpg,green,0,1
23,1711624707963,28/03/2024 11:18:27,1711624708318,1,28/03/2024 12:18:28,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,12,11,1,Screen 1,fixation,fixation,499.90000000000146,,,,,0,1,0,,,,,,Practice Trials,GREENgreen.jpg,green,1,1
24,1711624708540,28/03/2024 11:18:28,1711624708893,1,28/03/2024 12:18:28,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,12,11,2,Screen 2,buttonb,response_keyboard,554.9000000953674,,,green,1,1,0,0,,,,,,Practice Trials,GREENgreen.jpg,green,1,1
25,1711624709336,28/03/2024 11:18:29,1711624709685,1,28/03/2024 12:18:29,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,13,12,1,Screen 1,fixation,fixation,500.09999999999854,,,,,0,1,0,,,,,,Practice Trials,YELLOWblue.jpg,yellow,0,1
26,1711624710039,28/03/2024 11:18:30,1711624710393,1,28/03/2024 12:18:30,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,13,12,2,Screen 2,buttona,response_keyboard,684.7999997138977,,,yellow,1,1,0,0,,,,,,Practice Trials,YELLOWblue.jpg,yellow,0,1
27,1711624710825,28/03/2024 11:18:30,1711624711184,1,28/03/2024 12:18:31,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,14,13,1,Screen 1,fixation,fixation,500.1000000000058,,,,,0,1,0,,,,,,Practice Trials,YELLOWyellow.jpg,yellow,1,1
28,1711624711519,28/03/2024 11:18:31,1711624711722,1,28/03/2024 12:18:31,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,14,13,2,Screen 2,buttona,response_keyboard,517.1999998092651,,,yellow,1,1,0,0,,,,,,Practice Trials,YELLOWyellow.jpg,yellow,1,1
29,1711624712144,28/03/2024 11:18:32,1711624712501,1,28/03/2024 12:18:32,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,15,14,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,,Practice Trials,REDgreen.jpg,red,0,1
30,1711624712663,28/03/2024 11:18:32,1711624713014,1,28/03/2024 12:18:33,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,15,14,2,Screen 2,buttona,response_keyboard,493,,,red,1,1,0,0,,,,,,Practice Trials,REDgreen.jpg,red,0,1
31,1711624713439,28/03/2024 11:18:33,1711624713800,1,28/03/2024 12:18:33,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,16,15,1,Screen 1,fixation,fixation,499.8000000000029,,,,,0,1,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
32,1711624714176,28/03/2024 11:18:34,1711624714536,1,28/03/2024 12:18:34,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,16,15,2,Screen 2,buttonb,response_keyboard,713,,,blue,1,1,0,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
33,1711624727669,28/03/2024 11:18:47,1711624727767,1,28/03/2024 12:18:47,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,17,1,1,Screen 1,button,continue_button,12928.599999904633,,,,,0,1,0,,,,,,Score,,,,
34,1711624741450,28/03/2024 11:19:01,1711624741810,1,28/03/2024 12:19:01,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,18,1,1,Screen 1,advancementZone,continue_button,13994.299999713898,,,,,0,1,0,,,,,,Ready.0,,,,
35,1711624741977,28/03/2024 11:19:01,1711624742293,1,28/03/2024 12:19:02,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,83,1,1,Screen 1,fixation,fixation,499.79999999998836,,,,,0,1,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
36,1711624742780,28/03/2024 11:19:02,1711624743140,1,28/03/2024 12:19:03,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,83,1,2,Screen 2,buttonb,response_keyboard,832.5,,,blue,1,1,0,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
37,1711624743597,28/03/2024 11:19:03,1711624743626,1,28/03/2024 12:19:03,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,39,2,1,Screen 1,fixation,fixation,499.8999999999942,,,,,0,1,0,,,,,1,Trials,GREENblue.jpg,green,0,0
38,1711624743813,28/03/2024 11:19:03,1711624744169,1,28/03/2024 12:19:04,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,39,2,2,Screen 2,buttonb,response_keyboard,529.7000002861023,,,green,1,1,0,0,,,,,1,Trials,GREENblue.jpg,green,0,0
39,1711624744372,28/03/2024 11:19:04,1711624744659,1,28/03/2024 12:19:04,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,118,3,1,Screen 1,fixation,fixation,499.8999999999942,,,,,0,1,0,,,,,1,Trials,REDred.jpg,red,1,0
40,1711624744980,28/03/2024 11:19:04,1711624745326,1,28/03/2024 12:19:05,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,118,3,2,Screen 2,buttona,response_keyboard,654,,,red,1,1,0,0,,,,,1,Trials,REDred.jpg,red,1,0
41,1711624745473,28/03/2024 11:19:05,1711624745809,1,28/03/2024 12:19:05,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,111,4,1,Screen 1,fixation,fixation,499.8999999999942,,,,,0,1,0,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
42,1711624746139,28/03/2024 11:19:06,1711624746497,1,28/03/2024 12:19:06,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,111,4,2,Screen 2,buttona,response_keyboard,673.2999997138977,,,yellow,1,1,0,0,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
43,1711624746654,28/03/2024 11:19:06,1711624746992,1,28/03/2024 12:19:06,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,99,5,1,Screen 1,fixation,fixation,499.8000000000029,,,,,0,1,0,,,,,1,Trials,REDblue.jpg,red,0,0
44,1711624747488,28/03/2024 11:19:07,1711624747854,1,28/03/2024 12:19:07,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,99,5,2,Screen 2,buttona,response_keyboard,846.6999998092651,,,red,1,1,0,0,,,,,1,Trials,REDblue.jpg,red,0,0
45,1711624747982,28/03/2024 11:19:07,1711624748341,1,28/03/2024 12:19:08,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,115,6,1,Screen 1,fixation,fixation,499.8999999999942,,,,,0,1,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
46,1711624748618,28/03/2024 11:19:08,1711624748958,1,28/03/2024 12:19:08,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,115,6,2,Screen 2,buttonb,response_keyboard,603.1999998092651,,,blue,1,1,0,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
47,1711624749078,28/03/2024 11:19:09,1711624749441,1,28/03/2024 12:19:09,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,46,7,1,Screen 1,fixation,fixation,499.8000000000029,,,,,0,1,0,,,,,1,Trials,BLUEred.jpg,blue,0,0
48,1711624749664,28/03/2024 11:19:09,1711624750016,1,28/03/2024 12:19:10,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,46,7,2,Screen 2,buttonb,response_keyboard,562.1999998092651,,,blue,1,1,0,0,,,,,1,Trials,BLUEred.jpg,blue,0,0
49,1711624750148,28/03/2024 11:19:10,1711624750507,1,28/03/2024 12:19:10,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,52,8,1,Screen 1,fixation,fixation,499.8999999999942,,,,,0,1,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
50,1711624750660,28/03/2024 11:19:10,1711624751021,1,28/03/2024 12:19:11,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,52,8,2,Screen 2,buttonb,response_keyboard,500.5,,,blue,1,1,0,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
51,1711624751144,28/03/2024 11:19:11,1711624751507,1,28/03/2024 12:19:11,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,96,9,1,Screen 1,fixation,fixation,499.90000000000873,,,,,0,1,0,,,,,1,Trials,REDred.jpg,red,1,0
52,1711624751776,28/03/2024 11:19:11,1711624752129,1,28/03/2024 12:19:12,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,96,9,2,Screen 2,buttona,response_keyboard,606.3000001907349,,,red,1,1,0,0,,,,,1,Trials,REDred.jpg,red,1,0
53,1711624752273,28/03/2024 11:19:12,1711624752624,1,28/03/2024 12:19:12,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,69,10,1,Screen 1,fixation,fixation,499.8999999999942,,,,,0,1,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
54,1711624752907,28/03/2024 11:19:12,1711624753246,1,28/03/2024 12:19:13,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,69,10,2,Screen 2,buttonb,response_keyboard,609.5999999046326,,,blue,1,1,0,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
55,1711624753419,28/03/2024 11:19:13,1711624753740,1,28/03/2024 12:19:13,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,30,11,1,Screen 1,fixation,fixation,499.8000000000029,,,,,0,1,0,,,,,1,Trials,GREENyellow.jpg,green,0,0
56,1711624754090,28/03/2024 11:19:14,1711624754415,1,28/03/2024 12:19:14,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,30,11,2,Screen 2,buttonb,response_keyboard,661.1999998092651,,,green,1,1,0,0,,,,,1,Trials,GREENyellow.jpg,green,0,0
57,1711624754554,28/03/2024 11:19:14,1711624754906,1,28/03/2024 12:19:14,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,100,12,1,Screen 1,fixation,fixation,499.8999999999942,,,,,0,1,0,,,,,1,Trials,BLUEred.jpg,blue,0,0
58,1711624755215,28/03/2024 11:19:15,1711624755550,1,28/03/2024 12:19:15,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,100,12,2,Screen 2,buttonb,response_keyboard,629.5999999046326,,,blue,1,1,0,0,,,,,1,Trials,BLUEred.jpg,blue,0,0
59,1711624755673,28/03/2024 11:19:15,1711624756039,1,28/03/2024 12:19:16,171473,3,task-cjtc,,36557436,pson3,10667468,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,108,13,1,Screen 1,fixation,fixation,499.8999999999942,,,,,0,1,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
