Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,Congruency,Practice
27,1712517132790,07/04/2024 19:12:12,1712517161410,2,07/04/2024 21:12:41,143587,32,task-cjtc,,36816316,hcqa8,9856430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,14,13,1,Screen 1,fixation,fixation,499.90000000000873,,,,,0,1,0,,,,,,Practice Trials,YELLOWyellow.jpg,yellow,1,1
28,1712517133742,07/04/2024 19:12:13,1712517162361,2,07/04/2024 21:12:42,143587,32,task-cjtc,,36816316,hcqa8,9856430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,14,13,2,Screen 2,buttona,response_keyboard,937.8999998569489,,,yellow,1,1,0,0,,,,,,Practice Trials,YELLOWyellow.jpg,yellow,1,1
29,1712517134537,07/04/2024 19:12:14,1712517163153,2,07/04/2024 21:12:43,143587,32,task-cjtc,,36816316,hcqa8,9856430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,15,14,1,Screen 1,fixation,fixation,499.90000000000873,,,,,0,1,0,,,,,,Practice Trials,REDgreen.jpg,red,0,1
30,1712517135043,07/04/2024 19:12:15,1712517163659,2,07/04/2024 21:12:43,143587,32,task-cjtc,,36816316,hcqa8,9856430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,15,14,2,Screen 2,buttona,response_keyboard,492.30000019073486,,,red,1,1,0,0,,,,,,Practice Trials,REDgreen.jpg,red,0,1
31,1712517135827,07/04/2024 19:12:15,1712517164451,2,07/04/2024 21:12:44,143587,32,task-cjtc,,36816316,hcqa8,9856430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,16,15,1,Screen 1,fixation,fixation,500.1999999999971,,,,,0,1,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
32,1712517136833,07/04/2024 19:12:16,1712517165450,2,07/04/2024 21:12:45,143587,32,task-cjtc,,36816316,hcqa8,9856430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,16,15,2,Screen 2,buttonb,response_keyboard,981.2999999523163,,,blue,1,1,0,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
33,1712517155388,07/04/2024 19:12:35,1712517184005,2,07/04/2024 21:13:04,143587,32,task-cjtc,,36816316,hcqa8,9856430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,17,1,1,Screen 1,button,continue_button,18254.099999904633,,,,,0,1,0,,,,,,Score,,,,
34,1712517164427,07/04/2024 19:12:44,1712517193033,2,07/04/2024 21:13:13,143587,32,task-cjtc,,36816316,hcqa8,9856430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,18,1,1,Screen 1,advancementZone,continue_button,9022.5,,,,,0,1,0,,,,,,Ready.0,,,,
35,1712517164910,07/04/2024 19:12:44,1712517193529,2,07/04/2024 21:13:13,143587,32,task-cjtc,,36816316,hcqa8,9856430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,97,1,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,REDred.jpg,red,1,0
36,1712517166039,07/04/2024 19:12:46,1712517194253,2,07/04/2024 21:13:14,143587,32,task-cjtc,,36816316,hcqa8,9856430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,97,1,2,Screen 2,buttona,response_keyboard,717.5,,,red,1,1,0,0,,,,,1,Trials,REDred.jpg,red,1,0
37,1712517166445,07/04/2024 19:12:46,1712517194751,2,07/04/2024 21:13:14,143587,32,task-cjtc,,36816316,hcqa8,9856430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,21,2,1,Screen 1,fixation,fixation,500.1000000000058,,,,,0,1,0,,,,,1,Trials,YELLOWred.jpg,yellow,0,0
38,1712517166688,07/04/2024 19:12:46,1712517195309,2,07/04/2024 21:13:15,143587,32,task-cjtc,,36816316,hcqa8,9856430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,21,2,2,Screen 2,buttona,response_keyboard,549.0999999046326,,,yellow,1,1,0,0,,,,,1,Trials,YELLOWred.jpg,yellow,0,0
39,1712517167190,07/04/2024 19:12:47,1712517195806,2,07/04/2024 21:13:15,143587,32,task-cjtc,,36816316,hcqa8,9856430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,22,3,1,Screen 1,fixation,fixation,500.1999999999971,,,,,0,1,0,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
40,1712517167913,07/04/2024 19:12:47,1712517196533,2,07/04/2024 21:13:16,143587,32,task-cjtc,,36816316,hcqa8,9856430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,22,3,2,Screen 2,buttona,response_keyboard,720.5999999046326,,,yellow,1,1,0,0,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
41,1712517168409,07/04/2024 19:12:48,1712517197028,2,07/04/2024 21:13:17,143587,32,task-cjtc,,36816316,hcqa8,9856430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,109,4,1,Screen 1,fixation,fixation,499.8999999999942,,,,,0,1,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
42,1712517169332,07/04/2024 19:12:49,1712517197952,2,07/04/2024 21:13:17,143587,32,task-cjtc,,36816316,hcqa8,9856430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,109,4,2,Screen 2,buttonb,response_keyboard,916.6000001430511,,,green,1,1,0,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
43,1712517169830,07/04/2024 19:12:49,1712517198445,2,07/04/2024 21:13:18,143587,32,task-cjtc,,36816316,hcqa8,9856430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,93,5,1,Screen 1,fixation,fixation,499.8999999999942,,,,,0,1,0,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
44,1712517170864,07/04/2024 19:12:50,1712517199484,2,07/04/2024 21:13:19,143587,32,task-cjtc,,36816316,hcqa8,9856430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,93,5,2,Screen 2,buttona,response_keyboard,1029,,,yellow,1,1,0,0,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
45,1712517171362,07/04/2024 19:12:51,1712517199979,2,07/04/2024 21:13:19,143587,32,task-cjtc,,36816316,hcqa8,9856430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,96,6,1,Screen 1,fixation,fixation,500.09999999999127,,,,,0,1,0,,,,,1,Trials,REDred.jpg,red,1,0
46,1712517171935,07/04/2024 19:12:51,1712517200547,2,07/04/2024 21:13:20,143587,32,task-cjtc,,36816316,hcqa8,9856430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,96,6,2,Screen 2,buttona,response_keyboard,557.9000000953674,,,red,1,1,0,0,,,,,1,Trials,REDred.jpg,red,1,0
47,1712517172453,07/04/2024 19:12:52,1712517201042,2,07/04/2024 21:13:21,143587,32,task-cjtc,,36816316,hcqa8,9856430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,114,7,1,Screen 1,fixation,fixation,499.8999999999942,,,,,0,1,0,,,,,1,Trials,BLUEyellow.jpg,yellow,0,0
48,1712517173138,07/04/2024 19:12:53,1712517201767,2,07/04/2024 21:13:21,143587,32,task-cjtc,,36816316,hcqa8,9856430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,114,7,2,Screen 2,buttonb,response_keyboard,719.0999999046326,,,blue,1,0,1,0,,,,,1,Trials,BLUEyellow.jpg,yellow,0,0
49,1712517173635,07/04/2024 19:12:53,1712517202262,2,07/04/2024 21:13:22,143587,32,task-cjtc,,36816316,hcqa8,9856430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,75,8,1,Screen 1,fixation,fixation,499.8000000000029,,,,,0,1,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
50,1712517174224,07/04/2024 19:12:54,1712517202844,2,07/04/2024 21:13:22,143587,32,task-cjtc,,36816316,hcqa8,9856430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,75,8,2,Screen 2,buttonb,response_keyboard,577.7999999523163,,,green,1,1,0,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
51,1712517174720,07/04/2024 19:12:54,1712517203339,2,07/04/2024 21:13:23,143587,32,task-cjtc,,36816316,hcqa8,9856430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,34,9,1,Screen 1,fixation,fixation,499.6999999999971,,,,,0,1,0,,,,,1,Trials,GREENyellow.jpg,green,0,0
52,1712517175322,07/04/2024 19:12:55,1712517203948,2,07/04/2024 21:13:23,143587,32,task-cjtc,,36816316,hcqa8,9856430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,34,9,2,Screen 2,buttonb,response_keyboard,606.0999999046326,,,green,1,1,0,0,,,,,1,Trials,GREENyellow.jpg,green,0,0
53,1712517175822,07/04/2024 19:12:55,1712517204444,2,07/04/2024 21:13:24,143587,32,task-cjtc,,36816316,hcqa8,9856430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,56,10,1,Screen 1,fixation,fixation,499.8000000000029,,,,,0,1,0,,,,,1,Trials,REDblue.jpg,red,0,0
54,1712517176544,07/04/2024 19:12:56,1712517205163,2,07/04/2024 21:13:25,143587,32,task-cjtc,,36816316,hcqa8,9856430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,56,10,2,Screen 2,buttona,response_keyboard,713.6000001430511,,,red,1,1,0,0,,,,,1,Trials,REDblue.jpg,red,0,0
55,1712517177448,07/04/2024 19:12:57,1712517205659,2,07/04/2024 21:13:25,143587,32,task-cjtc,,36816316,hcqa8,9856430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,60,11,1,Screen 1,fixation,fixation,500.20000000001164,,,,,0,1,0,,,,,1,Trials,REDblue.jpg,red,0,0
56,1712517177676,07/04/2024 19:12:57,1712517206302,2,07/04/2024 21:13:26,143587,32,task-cjtc,,36816316,hcqa8,9856430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,60,11,2,Screen 2,buttona,response_keyboard,633.5,,,red,1,1,0,0,,,,,1,Trials,REDblue.jpg,red,0,0
57,1712517178181,07/04/2024 19:12:58,1712517206797,2,07/04/2024 21:13:26,143587,32,task-cjtc,,36816316,hcqa8,9856430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,48,12,1,Screen 1,fixation,fixation,499.8000000000029,,,,,0,1,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
58,1712517178702,07/04/2024 19:12:58,1712517207322,2,07/04/2024 21:13:27,143587,32,task-cjtc,,36816316,hcqa8,9856430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,48,12,2,Screen 2,buttona,response_keyboard,519,,,yellow,1,0,1,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
